LINEID,ROUTEID,STOPPOINTID,DIRECTION,TRIPS_PLANNEDTIME_DEP,DAYOFWEEK
38D,38D_61,404,2,62160,2
38D,38D_61,747,2,62160,2
38D,38D_61,749,2,62160,2
38D,38D_61,750,2,62160,2
38D,38D_61,751,2,62160,2
38D,38D_61,752,2,62160,2
38D,38D_61,753,2,62160,2
38D,38D_61,819,2,62160,2
38D,38D_61,77,2,62160,2
38D,38D_61,1697,2,62160,2
38D,38D_61,78,2,62160,2
38D,38D_61,748,2,62160,2
38D,38D_61,7166,2,62160,2
38D,38D_68,7333,1,27600,2
38D,38D_68,783,1,27600,2
38D,38D_68,784,1,27600,2
38D,38D_68,785,1,27600,2
38D,38D_68,786,1,27600,2
38D,38D_68,793,1,27600,2
38D,38D_68,7576,1,27600,2
38D,38D_68,274,1,27600,2
38D,38D_68,2,1,27600,2
38D,38D_68,192,1,27600,2
38D,38D_68,795,1,27600,2
38D,38D_68,796,1,27600,2
38D,38D_68,57,1,27600,2
38D,38D_68,58,1,27600,2
38D,38D_68,59,1,27600,2
38D,38D_68,60,1,27600,2
38D,38D_68,1802,1,27600,2
38D,38D_68,1795,1,27600,2
38D,38D_68,1806,1,27600,2
38D,38D_68,1660,1,27600,2
38D,38D_68,1661,1,27600,2
38D,38D_68,1662,1,27600,2
38D,38D_68,1664,1,27600,2
38D,38D_68,1665,1,27600,2
38D,38D_68,1666,1,27600,2
38D,38D_68,1807,1,27600,2
38D,38D_68,7167,1,27600,2
38D,38D_68,1808,1,27600,2
38D,38D_68,4745,1,27600,2
38D,38D_68,4744,1,27600,2
38D,38D_61,4745,2,62160,3
38D,38D_61,4989,2,62160,3
38D,38D_61,1845,2,62160,3
38D,38D_61,1847,2,62160,3
38D,38D_61,1696,2,62160,3
38D,38D_61,1697,2,62160,3
38D,38D_61,1698,2,62160,3
38D,38D_61,1699,2,62160,3
38D,38D_61,1700,2,62160,3
38D,38D_61,1702,2,62160,3
38D,38D_61,1703,2,62160,3
38D,38D_61,1905,2,62160,3
38D,38D_61,1803,2,62160,3
38D,38D_61,79,2,62160,3
38D,38D_61,80,2,62160,3
38D,38D_61,82,2,62160,3
38D,38D_61,819,2,62160,3
38D,38D_61,265,2,62160,3
38D,38D_61,404,2,62160,3
38D,38D_61,748,2,62160,3
38D,38D_61,749,2,62160,3
38D,38D_61,750,2,62160,3
38D,38D_61,752,2,62160,3
38D,38D_61,753,2,62160,3
38D,38D_61,7166,2,62160,3
38D,38D_61,1804,2,62160,3
38D,38D_61,78,2,62160,3
38D,38D_61,747,2,62160,3
38D,38D_61,751,2,62160,3
38D,38D_61,818,2,62160,3
38D,38D_61,817,2,62160,3
38D,38D_61,77,2,62160,3
38D,38D_61,1701,2,62160,3
38D,38D_61,6059,2,62160,3
38D,38D_68,7333,1,27600,3
38D,38D_68,783,1,27600,3
38D,38D_68,784,1,27600,3
38D,38D_68,785,1,27600,3
38D,38D_68,786,1,27600,3
38D,38D_68,793,1,27600,3
38D,38D_68,7576,1,27600,3
38D,38D_68,274,1,27600,3
38D,38D_68,2,1,27600,3
38D,38D_68,192,1,27600,3
38D,38D_68,795,1,27600,3
38D,38D_68,796,1,27600,3
38D,38D_68,57,1,27600,3
38D,38D_68,58,1,27600,3
38D,38D_68,59,1,27600,3
38D,38D_68,60,1,27600,3
38D,38D_68,1795,1,27600,3
38D,38D_68,1806,1,27600,3
38D,38D_68,1660,1,27600,3
38D,38D_68,1661,1,27600,3
38D,38D_68,1662,1,27600,3
38D,38D_68,1664,1,27600,3
38D,38D_68,1665,1,27600,3
38D,38D_68,1666,1,27600,3
38D,38D_68,1807,1,27600,3
38D,38D_68,1808,1,27600,3
38D,38D_68,4744,1,27600,3
38D,38D_68,4745,1,27600,3
38D,38D_68,1802,1,27600,3
38D,38D_68,7167,1,27600,3
38D,38D_61,817,2,62160,4
38D,38D_61,7166,2,62160,4
38D,38D_61,1845,2,62160,4
38D,38D_61,4745,2,62160,4
38D,38D_61,4989,2,62160,4
38D,38D_61,1847,2,62160,4
38D,38D_61,1697,2,62160,4
38D,38D_61,1698,2,62160,4
38D,38D_61,1699,2,62160,4
38D,38D_61,1700,2,62160,4
38D,38D_61,1701,2,62160,4
38D,38D_61,1702,2,62160,4
38D,38D_61,1703,2,62160,4
38D,38D_61,1905,2,62160,4
38D,38D_61,1804,2,62160,4
38D,38D_61,77,2,62160,4
38D,38D_61,78,2,62160,4
38D,38D_61,79,2,62160,4
38D,38D_61,80,2,62160,4
38D,38D_61,82,2,62160,4
38D,38D_61,818,2,62160,4
38D,38D_61,819,2,62160,4
38D,38D_61,265,2,62160,4
38D,38D_61,6059,2,62160,4
38D,38D_61,404,2,62160,4
38D,38D_61,747,2,62160,4
38D,38D_61,749,2,62160,4
38D,38D_61,750,2,62160,4
38D,38D_61,751,2,62160,4
38D,38D_61,752,2,62160,4
38D,38D_61,753,2,62160,4
38D,38D_61,1696,2,62160,4
38D,38D_61,1803,2,62160,4
38D,38D_61,748,2,62160,4
38D,38D_68,7333,1,27600,4
38D,38D_68,783,1,27600,4
38D,38D_68,784,1,27600,4
38D,38D_68,785,1,27600,4
38D,38D_68,786,1,27600,4
38D,38D_68,7576,1,27600,4
38D,38D_68,274,1,27600,4
38D,38D_68,2,1,27600,4
38D,38D_68,192,1,27600,4
38D,38D_68,795,1,27600,4
38D,38D_68,796,1,27600,4
38D,38D_68,57,1,27600,4
38D,38D_68,58,1,27600,4
38D,38D_68,59,1,27600,4
38D,38D_68,60,1,27600,4
38D,38D_68,1795,1,27600,4
38D,38D_68,1806,1,27600,4
38D,38D_68,1660,1,27600,4
38D,38D_68,1661,1,27600,4
38D,38D_68,1662,1,27600,4
38D,38D_68,1664,1,27600,4
38D,38D_68,1665,1,27600,4
38D,38D_68,1666,1,27600,4
38D,38D_68,7167,1,27600,4
38D,38D_68,1808,1,27600,4
38D,38D_68,4744,1,27600,4
38D,38D_68,4745,1,27600,4
38D,38D_68,793,1,27600,4
38D,38D_68,1802,1,27600,4
38D,38D_68,1807,1,27600,4
38D,38D_61,749,2,62160,0
38D,38D_61,750,2,62160,0
38D,38D_61,751,2,62160,0
38D,38D_61,753,2,62160,0
38D,38D_61,747,2,62160,0
38D,38D_61,752,2,62160,0
38D,38D_61,748,2,62160,0
38D,38D_68,7333,1,27600,0
38D,38D_68,783,1,27600,0
38D,38D_68,784,1,27600,0
38D,38D_68,785,1,27600,0
38D,38D_68,793,1,27600,0
38D,38D_68,7576,1,27600,0
38D,38D_68,274,1,27600,0
38D,38D_68,2,1,27600,0
38D,38D_68,192,1,27600,0
38D,38D_68,795,1,27600,0
38D,38D_68,796,1,27600,0
38D,38D_68,57,1,27600,0
38D,38D_68,58,1,27600,0
38D,38D_68,59,1,27600,0
38D,38D_68,1802,1,27600,0
38D,38D_68,1795,1,27600,0
38D,38D_68,1806,1,27600,0
38D,38D_68,1660,1,27600,0
38D,38D_68,1661,1,27600,0
38D,38D_68,1662,1,27600,0
38D,38D_68,1664,1,27600,0
38D,38D_68,1665,1,27600,0
38D,38D_68,1807,1,27600,0
38D,38D_68,7167,1,27600,0
38D,38D_68,1808,1,27600,0
38D,38D_68,4744,1,27600,0
38D,38D_68,4745,1,27600,0
38D,38D_68,786,1,27600,0
38D,38D_68,60,1,27600,0
38D,38D_68,1666,1,27600,0
38D,38D_61,4745,2,62160,0
38D,38D_61,4989,2,62160,0
38D,38D_61,1845,2,62160,0
38D,38D_61,7166,2,62160,0
38D,38D_61,1847,2,62160,0
38D,38D_61,1697,2,62160,0
38D,38D_61,1699,2,62160,0
38D,38D_61,1700,2,62160,0
38D,38D_61,1701,2,62160,0
38D,38D_61,1702,2,62160,0
38D,38D_61,1905,2,62160,0
38D,38D_61,1804,2,62160,0
38D,38D_61,1803,2,62160,0
38D,38D_61,77,2,62160,0
38D,38D_61,80,2,62160,0
38D,38D_61,82,2,62160,0
38D,38D_61,817,2,62160,0
38D,38D_61,819,2,62160,0
38D,38D_61,265,2,62160,0
38D,38D_61,6059,2,62160,0
38D,38D_61,1698,2,62160,0
38D,38D_61,1703,2,62160,0
38D,38D_61,78,2,62160,0
38D,38D_61,818,2,62160,0
38D,38D_61,404,2,62160,0
38D,38D_61,1696,2,62160,0
38D,38D_61,79,2,62160,0
38D,38D_61,7339,2,62160,3
38D,38D_61,7370,2,62160,3
38D,38D_61,7339,2,62160,4
38D,38D_61,7370,2,62160,4
38D,38D_61,7370,2,62160,0
38D,38D_61,7339,2,62160,0
38D,38D_61,7370,2,62160,1
38D,38D_61,7339,2,62160,1
38D,38D_61,7339,2,62160,2
38D,38D_61,7370,2,62160,2
38D,38D_61,349,2,62160,2
38D,38D_68,401,1,27600,4
